nohup: ignoring input
epoch 0 batch 0: loss:232.698227; accuracy:0.0622
epoch 14 batch 21: loss:2.981335; accuracy:0.1622
epoch 14 batch 22: loss:3.055973; accuracy:0.1511
epoch 14 batch 23: loss:3.100585; accuracy:0.1267
epoch 14 batch 24: loss:3.136803; accuracy:0.1111
epoch 14 batch 25: loss:2.985420; accuracy:0.1844
epoch 14 batch 26: loss:3.074417; accuracy:0.1267
epoch 14 batch 27: loss:3.063206; accuracy:0.1467
epoch 14 batch 28: loss:3.034773; accuracy:0.1200
epoch 14 batch 29: loss:3.103299; accuracy:0.1489
epoch 14 batch 30: loss:3.158469; accuracy:0.1600
epoch 14 batch 31: loss:2.966384; accuracy:0.2067
epoch 14 batch 32: loss:3.063392; accuracy:0.1378
epoch 14 batch 33: loss:3.092779; accuracy:0.1356
epoch 14 batch 34: loss:3.287906; accuracy:0.1000
epoch 14 batch 35: loss:3.195753; accuracy:0.0933
epoch 14 batch 36: loss:3.043405; accuracy:0.1622
epoch 14 batch 37: loss:3.149106; accuracy:0.1356
epoch 14 batch 38: loss:3.220826; accuracy:0.1022
epoch 14 batch 39: loss:3.139907; accuracy:0.1267
epoch 14 batch 40: loss:3.229026; accuracy:0.1000
epoch 14 batch 41: loss:3.008438; accuracy:0.1400
epoch 14 batch 42: loss:3.169425; accuracy:0.1289
epoch 14 batch 43: loss:3.023560; accuracy:0.1422
epoch 14 batch 44: loss:3.003342; accuracy:0.1378
epoch 14 batch 45: loss:3.096527; accuracy:0.1467
epoch 14 batch 46: loss:3.140680; accuracy:0.1267
epoch 14 batch 47: loss:3.219638; accuracy:0.1156
epoch 14 batch 48: loss:3.084722; accuracy:0.1400
epoch 14 batch 49: loss:3.090381; accuracy:0.1289
epoch 14 batch 50: loss:3.083229; accuracy:0.1644
epoch 14 batch 51: loss:3.146781; accuracy:0.1200
epoch 14 batch 52: loss:3.108682; accuracy:0.1356
epoch 14 batch 53: loss:3.137381; accuracy:0.1133
epoch 14 batch 54: loss:3.121765; accuracy:0.1489
epoch 14 batch 55: loss:3.137663; accuracy:0.1378
epoch 14 batch 56: loss:3.053683; accuracy:0.1556
epoch 14 batch 57: loss:3.053734; accuracy:0.1311
epoch 14 batch 58: loss:3.200907; accuracy:0.1356
epoch 14 batch 59: loss:2.961552; accuracy:0.1867
epoch 14 batch 60: loss:3.183496; accuracy:0.0778
epoch 14 batch 61: loss:3.158247; accuracy:0.1178
epoch 14 batch 62: loss:3.189254; accuracy:0.1289
epoch 14 batch 63: loss:3.095270; accuracy:0.1356
epoch 14 batch 64: loss:3.149709; accuracy:0.1133
epoch 14 batch 65: loss:2.994526; accuracy:0.1711
epoch 14 batch 66: loss:3.203800; accuracy:0.1244
epoch 14 batch 67: loss:3.099004; accuracy:0.1111
epoch 14 batch 68: loss:3.013552; accuracy:0.1800
epoch 14 batch 69: loss:3.013769; accuracy:0.1556
epoch 14 batch 70: loss:3.115999; accuracy:0.1156
epoch 14 batch 71: loss:3.162215; accuracy:0.1111
epoch 14 batch 72: loss:3.157026; accuracy:0.1422
epoch 14 batch 73: loss:3.022619; accuracy:0.1556
epoch 14 batch 74: loss:3.169791; accuracy:0.1444
epoch 14 batch 75: loss:3.069426; accuracy:0.1511
epoch 14 batch 76: loss:3.082487; accuracy:0.1400
epoch 14 batch 77: loss:3.135896; accuracy:0.1489
epoch 14 batch 78: loss:2.872830; accuracy:0.1800
epoch 14 batch 79: loss:3.125818; accuracy:0.1178
epoch 14 batch 80: loss:2.983430; accuracy:0.1644
epoch 14 batch 81: loss:3.060812; accuracy:0.1356
epoch 14 batch 82: loss:3.212407; accuracy:0.0933
epoch 14 batch 83: loss:3.127377; accuracy:0.1089
epoch 14 batch 84: loss:3.177166; accuracy:0.1356
epoch 14 batch 85: loss:3.149439; accuracy:0.1400
epoch 14 batch 86: loss:3.129509; accuracy:0.1067
epoch 14 batch 87: loss:3.006033; accuracy:0.1556
epoch 14 batch 88: loss:3.166007; accuracy:0.1222
epoch 14 batch 89: loss:3.127346; accuracy:0.1422
epoch 14 batch 90: loss:3.134209; accuracy:0.1289
epoch 14 batch 91: loss:3.068683; accuracy:0.1333
epoch 14 batch 92: loss:2.934732; accuracy:0.1867
epoch 14 batch 93: loss:2.949921; accuracy:0.1933
epoch 14 batch 94: loss:3.228970; accuracy:0.1444
epoch 14 batch 95: loss:3.243287; accuracy:0.1244
epoch 14 batch 96: loss:3.085289; accuracy:0.1311
epoch 14 batch 97: loss:3.129292; accuracy:0.1444
epoch 14 batch 98: loss:2.874604; accuracy:0.1978
epoch 14 batch 99: loss:2.905294; accuracy:0.1733

epoch 14, on val, loss=1.5178 acc=0.3501

==> best loss model (loss = 1.517759), saving model...

epoch 15 batch 0: loss:3.134098; accuracy:0.1244
epoch 15 batch 1: loss:3.103330; accuracy:0.1267
epoch 15 batch 2: loss:3.204836; accuracy:0.1289
epoch 15 batch 3: loss:3.052800; accuracy:0.1422
epoch 15 batch 4: loss:3.061756; accuracy:0.1311
epoch 15 batch 5: loss:3.079316; accuracy:0.1467
epoch 15 batch 6: loss:3.175802; accuracy:0.1333
epoch 15 batch 7: loss:3.104288; accuracy:0.1444
epoch 15 batch 8: loss:3.107426; accuracy:0.1267
epoch 15 batch 9: loss:3.026647; accuracy:0.1644
epoch 15 batch 10: loss:2.986466; accuracy:0.1800
epoch 15 batch 11: loss:3.212286; accuracy:0.1178
epoch 15 batch 12: loss:3.105641; accuracy:0.1267
epoch 15 batch 13: loss:3.059032; accuracy:0.1467
epoch 15 batch 14: loss:3.080000; accuracy:0.1267
epoch 15 batch 15: loss:2.976419; accuracy:0.1400
epoch 15 batch 16: loss:3.038066; accuracy:0.1267
epoch 15 batch 17: loss:3.200351; accuracy:0.1178
epoch 15 batch 18: loss:3.268993; accuracy:0.0911
epoch 15 batch 19: loss:3.016150; accuracy:0.1511
epoch 15 batch 20: loss:3.026817; accuracy:0.1756
epoch 15 batch 21: loss:3.026807; accuracy:0.1756
epoch 15 batch 22: loss:3.048727; accuracy:0.1822
epoch 15 batch 23: loss:3.129843; accuracy:0.1156
epoch 15 batch 24: loss:3.157314; accuracy:0.1311
epoch 15 batch 25: loss:2.991952; accuracy:0.1556
epoch 15 batch 26: loss:3.028334; accuracy:0.1822
epoch 15 batch 27: loss:3.066479; accuracy:0.1667
epoch 15 batch 28: loss:3.078679; accuracy:0.1556
epoch 15 batch 29: loss:3.186967; accuracy:0.1289
epoch 15 batch 30: loss:3.078389; accuracy:0.1444
epoch 15 batch 31: loss:3.150635; accuracy:0.1067
epoch 15 batch 32: loss:3.038250; accuracy:0.1333
epoch 15 batch 33: loss:3.156059; accuracy:0.1044
epoch 15 batch 34: loss:3.329547; accuracy:0.0822
epoch 15 batch 35: loss:3.200699; accuracy:0.1200
epoch 15 batch 36: loss:3.092306; accuracy:0.1489
epoch 15 batch 37: loss:3.175306; accuracy:0.1267
epoch 15 batch 38: loss:3.102594; accuracy:0.1733
epoch 15 batch 39: loss:3.221766; accuracy:0.1200
epoch 15 batch 40: loss:3.074491; accuracy:0.1356
epoch 15 batch 41: loss:3.088430; accuracy:0.1178
epoch 15 batch 42: loss:3.130586; accuracy:0.1200
epoch 15 batch 43: loss:3.195655; accuracy:0.1333
epoch 15 batch 44: loss:3.079536; accuracy:0.1444
epoch 15 batch 45: loss:3.154154; accuracy:0.1356
epoch 15 batch 46: loss:3.089617; accuracy:0.1378
epoch 15 batch 47: loss:3.144203; accuracy:0.1333
epoch 15 batch 48: loss:3.023750; accuracy:0.1733
epoch 15 batch 49: loss:3.099745; accuracy:0.1444
epoch 15 batch 50: loss:3.343302; accuracy:0.1044
epoch 15 batch 51: loss:3.005305; accuracy:0.1533
epoch 15 batch 52: loss:3.062932; accuracy:0.1467
epoch 15 batch 53: loss:3.115823; accuracy:0.1222
epoch 15 batch 54: loss:3.072848; accuracy:0.1311
epoch 15 batch 55: loss:3.110504; accuracy:0.1467
epoch 15 batch 56: loss:3.041196; accuracy:0.1311
epoch 15 batch 57: loss:3.095142; accuracy:0.1400
epoch 15 batch 58: loss:3.101630; accuracy:0.1489
epoch 15 batch 59: loss:3.201494; accuracy:0.1089
epoch 15 batch 60: loss:3.016236; accuracy:0.1622
epoch 15 batch 61: loss:3.207931; accuracy:0.1133
epoch 15 batch 62: loss:3.105110; accuracy:0.1378
epoch 15 batch 63: loss:3.035187; accuracy:0.1644
epoch 15 batch 64: loss:2.932660; accuracy:0.1711
epoch 15 batch 65: loss:3.059796; accuracy:0.1889
epoch 15 batch 66: loss:2.974838; accuracy:0.1378
epoch 15 batch 67: loss:3.167772; accuracy:0.1022
epoch 15 batch 68: loss:2.954799; accuracy:0.1889
epoch 15 batch 69: loss:3.186992; accuracy:0.1378
epoch 15 batch 70: loss:2.974589; accuracy:0.1800
epoch 15 batch 71: loss:2.936042; accuracy:0.1911
epoch 15 batch 72: loss:2.967876; accuracy:0.1489
epoch 15 batch 73: loss:3.102427; accuracy:0.1333
epoch 15 batch 74: loss:3.079214; accuracy:0.1444
epoch 15 batch 75: loss:3.115686; accuracy:0.1289
epoch 15 batch 76: loss:3.149097; accuracy:0.1000
epoch 15 batch 77: loss:3.183976; accuracy:0.1244
epoch 15 batch 78: loss:3.047035; accuracy:0.1489
epoch 15 batch 79: loss:3.175189; accuracy:0.1133
epoch 15 batch 80: loss:2.970588; accuracy:0.1467
epoch 15 batch 81: loss:3.108628; accuracy:0.1467
epoch 15 batch 82: loss:2.962883; accuracy:0.1956
epoch 15 batch 83: loss:2.940704; accuracy:0.1800
epoch 15 batch 84: loss:3.122921; accuracy:0.1556
epoch 15 batch 85: loss:3.008424; accuracy:0.1689
epoch 15 batch 86: loss:3.136870; accuracy:0.1178
epoch 15 batch 87: loss:2.999439; accuracy:0.1800
epoch 15 batch 88: loss:3.090132; accuracy:0.1756
epoch 15 batch 89: loss:3.162843; accuracy:0.1378
epoch 15 batch 90: loss:3.209762; accuracy:0.1200
epoch 15 batch 91: loss:3.196789; accuracy:0.1022
epoch 15 batch 92: loss:3.101938; accuracy:0.1467
epoch 15 batch 93: loss:3.090753; accuracy:0.1422
epoch 15 batch 94: loss:2.967396; accuracy:0.1711
epoch 15 batch 95: loss:3.180643; accuracy:0.1133
epoch 15 batch 96: loss:3.107137; accuracy:0.1467
epoch 15 batch 97: loss:3.127749; accuracy:0.1244
epoch 15 batch 98: loss:3.259941; accuracy:0.1089
epoch 15 batch 99: loss:3.210668; accuracy:0.1311

epoch 15, on val, loss=1.5095 acc=0.3569

==> best loss model (loss = 1.509540), saving model...

epoch 16 batch 0: loss:3.062957; accuracy:0.1311
epoch 16 batch 1: loss:3.282918; accuracy:0.1067
epoch 16 batch 2: loss:3.069342; accuracy:0.1489
epoch 16 batch 3: loss:3.215876; accuracy:0.1244
epoch 16 batch 4: loss:3.129062; accuracy:0.1000
epoch 16 batch 5: loss:2.822638; accuracy:0.2089
epoch 16 batch 6: loss:3.170281; accuracy:0.1200
epoch 16 batch 7: loss:3.152046; accuracy:0.1244
epoch 16 batch 8: loss:3.176761; accuracy:0.1511
epoch 16 batch 9: loss:3.052620; accuracy:0.1311
epoch 16 batch 10: loss:3.014116; accuracy:0.1556
epoch 16 batch 11: loss:3.231544; accuracy:0.0978
epoch 16 batch 12: loss:3.111599; accuracy:0.1178
epoch 16 batch 13: loss:3.306206; accuracy:0.1067
epoch 16 batch 14: loss:3.048008; accuracy:0.1533
epoch 16 batch 15: loss:3.223651; accuracy:0.1067
epoch 16 batch 16: loss:3.107067; accuracy:0.1400
epoch 16 batch 17: loss:3.023389; accuracy:0.1489
epoch 16 batch 18: loss:3.100662; accuracy:0.1422
epoch 16 batch 19: loss:3.158370; accuracy:0.1200
epoch 16 batch 20: loss:3.198663; accuracy:0.1133
epoch 16 batch 21: loss:3.038558; accuracy:0.1289
epoch 16 batch 22: loss:3.097428; accuracy:0.1244
epoch 16 batch 23: loss:3.128177; accuracy:0.1200
epoch 16 batch 24: loss:3.063860; accuracy:0.1400
epoch 16 batch 25: loss:3.017165; accuracy:0.1756
epoch 16 batch 26: loss:2.988654; accuracy:0.1444
epoch 16 batch 27: loss:3.131896; accuracy:0.1400
epoch 16 batch 28: loss:3.135768; accuracy:0.1356
epoch 16 batch 29: loss:3.134983; accuracy:0.1200
epoch 16 batch 30: loss:3.082229; accuracy:0.1489
epoch 16 batch 31: loss:3.216612; accuracy:0.1000
epoch 16 batch 32: loss:3.091731; accuracy:0.1400
epoch 16 batch 33: loss:3.002818; accuracy:0.2022
epoch 16 batch 34: loss:3.090889; accuracy:0.1600
epoch 16 batch 35: loss:3.102876; accuracy:0.1222
epoch 16 batch 36: loss:3.162328; accuracy:0.1267
epoch 16 batch 37: loss:3.053207; accuracy:0.1356
epoch 16 batch 38: loss:3.129949; accuracy:0.1311
epoch 16 batch 39: loss:3.073648; accuracy:0.1311
epoch 16 batch 40: loss:3.128392; accuracy:0.1444
epoch 16 batch 41: loss:3.115512; accuracy:0.1333
epoch 16 batch 42: loss:3.064759; accuracy:0.1600
epoch 16 batch 43: loss:3.126349; accuracy:0.1378
epoch 16 batch 44: loss:2.979028; accuracy:0.1733
epoch 16 batch 45: loss:3.086989; accuracy:0.1400
epoch 16 batch 46: loss:2.973786; accuracy:0.1622
epoch 16 batch 47: loss:3.105336; accuracy:0.1467
epoch 16 batch 48: loss:3.138255; accuracy:0.1067
epoch 16 batch 49: loss:3.010137; accuracy:0.1533
epoch 16 batch 50: loss:3.242686; accuracy:0.0956
epoch 16 batch 51: loss:3.132375; accuracy:0.1422
epoch 16 batch 52: loss:3.081396; accuracy:0.1489
epoch 16 batch 53: loss:3.146089; accuracy:0.1267
epoch 16 batch 54: loss:3.298762; accuracy:0.1089
epoch 16 batch 55: loss:3.054124; accuracy:0.1533
epoch 16 batch 56: loss:3.090501; accuracy:0.1289
epoch 16 batch 57: loss:3.296731; accuracy:0.0889
epoch 16 batch 58: loss:3.064976; accuracy:0.1578
epoch 16 batch 59: loss:3.147717; accuracy:0.1333
epoch 16 batch 60: loss:2.902960; accuracy:0.2267
epoch 16 batch 61: loss:3.169906; accuracy:0.1244
epoch 16 batch 62: loss:3.001022; accuracy:0.1533
epoch 16 batch 63: loss:2.999008; accuracy:0.1644
epoch 16 batch 64: loss:3.108400; accuracy:0.1489
epoch 16 batch 65: loss:3.156399; accuracy:0.1489
epoch 16 batch 66: loss:3.012295; accuracy:0.1822
epoch 16 batch 67: loss:3.116066; accuracy:0.1556
epoch 16 batch 68: loss:3.243278; accuracy:0.0867
epoch 16 batch 69: loss:3.096024; accuracy:0.1333
epoch 16 batch 70: loss:3.008808; accuracy:0.1800
epoch 16 batch 71: loss:3.070900; accuracy:0.1222
epoch 16 batch 72: loss:3.160916; accuracy:0.1422
epoch 16 batch 73: loss:3.153768; accuracy:0.1556
epoch 16 batch 74: loss:2.910171; accuracy:0.1889
epoch 16 batch 75: loss:3.005851; accuracy:0.1822
epoch 16 batch 76: loss:3.053908; accuracy:0.1222
epoch 16 batch 77: loss:2.913664; accuracy:0.1667
epoch 16 batch 78: loss:3.145239; accuracy:0.1289
epoch 16 batch 79: loss:3.089160; accuracy:0.1422
epoch 16 batch 80: loss:3.171427; accuracy:0.1356
epoch 16 batch 81: loss:2.907975; accuracy:0.1689
epoch 16 batch 82: loss:3.021023; accuracy:0.1533
epoch 16 batch 83: loss:3.079273; accuracy:0.1378
epoch 16 batch 84: loss:2.987876; accuracy:0.1822
epoch 16 batch 85: loss:3.116699; accuracy:0.1644
epoch 16 batch 86: loss:2.988516; accuracy:0.1844
epoch 16 batch 87: loss:3.192212; accuracy:0.1356
epoch 16 batch 88: loss:3.337185; accuracy:0.1111
epoch 16 batch 89: loss:3.123575; accuracy:0.1067
epoch 16 batch 90: loss:3.234986; accuracy:0.1156
epoch 16 batch 91: loss:3.162768; accuracy:0.1133
epoch 16 batch 92: loss:3.050231; accuracy:0.1333
epoch 16 batch 93: loss:3.084526; accuracy:0.1600
epoch 16 batch 94: loss:3.018001; accuracy:0.1711
epoch 16 batch 95: loss:3.017027; accuracy:0.1489
epoch 16 batch 96: loss:3.122458; accuracy:0.1311
epoch 16 batch 97: loss:2.975674; accuracy:0.1511
epoch 16 batch 98: loss:2.993804; accuracy:0.1400
epoch 16 batch 99: loss:3.122233; accuracy:0.1556

epoch 16, on val, loss=1.5246 acc=0.3506

epoch 17 batch 0: loss:3.056192; accuracy:0.1356
epoch 17 batch 1: loss:3.132324; accuracy:0.1200
epoch 17 batch 2: loss:3.284015; accuracy:0.0667
epoch 17 batch 3: loss:2.998914; accuracy:0.1778
epoch 17 batch 4: loss:3.034815; accuracy:0.1422
epoch 17 batch 5: loss:3.169432; accuracy:0.1333
epoch 17 batch 6: loss:2.901917; accuracy:0.1556
epoch 17 batch 7: loss:3.204490; accuracy:0.1356
epoch 17 batch 8: loss:2.929308; accuracy:0.2311
epoch 17 batch 9: loss:2.998051; accuracy:0.1667
epoch 17 batch 10: loss:3.111187; accuracy:0.1200
epoch 17 batch 11: loss:3.349236; accuracy:0.0956
epoch 17 batch 12: loss:3.114289; accuracy:0.1467
epoch 17 batch 13: loss:3.210225; accuracy:0.0956
epoch 17 batch 14: loss:3.139793; accuracy:0.1578
epoch 17 batch 15: loss:2.987623; accuracy:0.1622
epoch 17 batch 16: loss:3.145009; accuracy:0.1178
epoch 17 batch 17: loss:3.126513; accuracy:0.1356
epoch 17 batch 18: loss:3.237859; accuracy:0.0933
epoch 17 batch 19: loss:3.239214; accuracy:0.0933
epoch 17 batch 20: loss:3.126031; accuracy:0.1556
epoch 17 batch 21: loss:3.031068; accuracy:0.1511
epoch 17 batch 22: loss:3.090207; accuracy:0.1467
epoch 17 batch 23: loss:3.163433; accuracy:0.1089
epoch 17 batch 24: loss:3.163805; accuracy:0.1267
epoch 17 batch 25: loss:3.041506; accuracy:0.1356
epoch 17 batch 26: loss:2.978109; accuracy:0.1733
epoch 17 batch 27: loss:3.192963; accuracy:0.1444
epoch 17 batch 28: loss:3.083585; accuracy:0.1622
epoch 17 batch 29: loss:3.180113; accuracy:0.1356
epoch 17 batch 30: loss:3.104272; accuracy:0.1422
epoch 17 batch 31: loss:3.187544; accuracy:0.1422
epoch 17 batch 32: loss:2.997822; accuracy:0.1467
epoch 17 batch 33: loss:3.022638; accuracy:0.1556
epoch 17 batch 34: loss:3.116354; accuracy:0.1267
epoch 17 batch 35: loss:3.055555; accuracy:0.1244
epoch 17 batch 36: loss:3.038143; accuracy:0.1578
epoch 17 batch 37: loss:3.163465; accuracy:0.1222
epoch 17 batch 38: loss:3.074142; accuracy:0.1222
epoch 17 batch 39: loss:2.982668; accuracy:0.1644
epoch 17 batch 40: loss:3.204344; accuracy:0.1022
epoch 17 batch 41: loss:3.298764; accuracy:0.0911
epoch 17 batch 42: loss:3.031284; accuracy:0.1689
epoch 17 batch 43: loss:3.090307; accuracy:0.1222
epoch 17 batch 44: loss:3.121236; accuracy:0.1711
epoch 17 batch 45: loss:3.060432; accuracy:0.1533
epoch 17 batch 46: loss:3.020820; accuracy:0.1489
epoch 17 batch 47: loss:3.098458; accuracy:0.1133
epoch 17 batch 48: loss:3.120802; accuracy:0.1178
epoch 17 batch 49: loss:3.157307; accuracy:0.1356
epoch 17 batch 50: loss:3.097227; accuracy:0.1311
epoch 17 batch 51: loss:2.984504; accuracy:0.1667
epoch 17 batch 52: loss:3.196675; accuracy:0.1000
epoch 17 batch 53: loss:3.151046; accuracy:0.1333
epoch 17 batch 54: loss:3.085498; accuracy:0.1222
epoch 17 batch 55: loss:3.133813; accuracy:0.1422
epoch 17 batch 56: loss:3.123883; accuracy:0.1267
epoch 17 batch 57: loss:3.058209; accuracy:0.1444
epoch 17 batch 58: loss:3.205922; accuracy:0.0756
epoch 17 batch 59: loss:2.944097; accuracy:0.1867
epoch 17 batch 60: loss:3.180829; accuracy:0.1600
epoch 17 batch 61: loss:3.063636; accuracy:0.1289
epoch 17 batch 62: loss:3.125252; accuracy:0.1200
epoch 17 batch 63: loss:3.011271; accuracy:0.1644
epoch 17 batch 64: loss:2.971811; accuracy:0.1444
epoch 17 batch 65: loss:2.971042; accuracy:0.1867
epoch 17 batch 66: loss:3.171624; accuracy:0.1556
epoch 17 batch 67: loss:3.176157; accuracy:0.1000
epoch 17 batch 68: loss:3.084615; accuracy:0.1756
epoch 17 batch 69: loss:3.037224; accuracy:0.1467
epoch 17 batch 70: loss:3.119300; accuracy:0.1378
epoch 17 batch 71: loss:2.977139; accuracy:0.1844
epoch 17 batch 72: loss:3.069066; accuracy:0.1622
epoch 17 batch 73: loss:3.080002; accuracy:0.1511
epoch 17 batch 74: loss:3.023041; accuracy:0.1778
epoch 17 batch 75: loss:3.033223; accuracy:0.1222
epoch 17 batch 76: loss:3.068322; accuracy:0.1622
epoch 17 batch 77: loss:3.194166; accuracy:0.0844
epoch 17 batch 78: loss:3.016853; accuracy:0.1489
epoch 17 batch 79: loss:2.914526; accuracy:0.1689
epoch 17 batch 80: loss:3.003213; accuracy:0.1422
epoch 17 batch 81: loss:3.159581; accuracy:0.1156
epoch 17 batch 82: loss:2.983422; accuracy:0.1844
epoch 17 batch 83: loss:3.093406; accuracy:0.1400
epoch 17 batch 84: loss:2.915904; accuracy:0.1711
epoch 17 batch 85: loss:3.003535; accuracy:0.1467
epoch 17 batch 86: loss:2.869180; accuracy:0.1956
epoch 17 batch 87: loss:2.980535; accuracy:0.1689
epoch 17 batch 88: loss:3.064262; accuracy:0.1244
epoch 17 batch 89: loss:2.972804; accuracy:0.1800
epoch 17 batch 90: loss:3.021292; accuracy:0.1844
epoch 17 batch 91: loss:2.996684; accuracy:0.1889
epoch 17 batch 92: loss:2.943149; accuracy:0.1911
epoch 17 batch 93: loss:2.822552; accuracy:0.2022
epoch 17 batch 94: loss:3.175625; accuracy:0.1200
epoch 17 batch 95: loss:3.092912; accuracy:0.1289
epoch 17 batch 96: loss:3.021852; accuracy:0.1511
epoch 17 batch 97: loss:2.980878; accuracy:0.1467
epoch 17 batch 98: loss:3.129498; accuracy:0.1267
epoch 17 batch 99: loss:3.304940; accuracy:0.1111

epoch 17, on val, loss=1.4778 acc=0.3693

==> best loss model (loss = 1.477794), saving model...

epoch 18 batch 0: loss:2.917124; accuracy:0.1600
epoch 18 batch 1: loss:3.011079; accuracy:0.1467
epoch 18 batch 2: loss:3.028638; accuracy:0.1667
epoch 18 batch 3: loss:3.084854; accuracy:0.1622
epoch 18 batch 4: loss:3.159612; accuracy:0.1111
epoch 18 batch 5: loss:3.104224; accuracy:0.1267
epoch 18 batch 6: loss:3.228454; accuracy:0.1067
epoch 18 batch 7: loss:2.927916; accuracy:0.1689
epoch 18 batch 8: loss:3.107428; accuracy:0.1378
epoch 18 batch 9: loss:3.112937; accuracy:0.1333
epoch 18 batch 10: loss:3.010381; accuracy:0.1644
epoch 18 batch 11: loss:3.059188; accuracy:0.1867
epoch 18 batch 12: loss:3.008442; accuracy:0.1778
epoch 18 batch 13: loss:3.064388; accuracy:0.1444
epoch 18 batch 14: loss:3.072627; accuracy:0.1489
epoch 18 batch 15: loss:3.224774; accuracy:0.1044
epoch 18 batch 16: loss:3.036254; accuracy:0.1489
epoch 18 batch 17: loss:3.242989; accuracy:0.1622
epoch 18 batch 18: loss:2.977709; accuracy:0.1400
epoch 18 batch 19: loss:3.167189; accuracy:0.1378
epoch 18 batch 20: loss:3.019389; accuracy:0.1244
epoch 18 batch 21: loss:3.256638; accuracy:0.1467
epoch 18 batch 22: loss:2.954534; accuracy:0.1867
epoch 18 batch 23: loss:3.045273; accuracy:0.1333
epoch 18 batch 24: loss:3.000114; accuracy:0.1356
epoch 18 batch 25: loss:3.043093; accuracy:0.1556
epoch 18 batch 26: loss:3.134501; accuracy:0.1467
epoch 18 batch 27: loss:3.002714; accuracy:0.1822
epoch 18 batch 28: loss:3.046353; accuracy:0.1489
epoch 18 batch 29: loss:3.125947; accuracy:0.1467
epoch 18 batch 30: loss:3.249996; accuracy:0.1333
epoch 18 batch 31: loss:3.043983; accuracy:0.1400
epoch 18 batch 32: loss:3.102635; accuracy:0.1333
epoch 18 batch 33: loss:3.192850; accuracy:0.1222
epoch 18 batch 34: loss:3.083279; accuracy:0.1356
epoch 18 batch 35: loss:3.043663; accuracy:0.1511
epoch 18 batch 36: loss:3.235071; accuracy:0.1222
epoch 18 batch 37: loss:3.032557; accuracy:0.1822
epoch 18 batch 38: loss:2.994057; accuracy:0.1689
epoch 18 batch 39: loss:3.074785; accuracy:0.1556
epoch 18 batch 40: loss:3.028655; accuracy:0.1556
epoch 18 batch 41: loss:3.047538; accuracy:0.1644
epoch 18 batch 42: loss:3.024397; accuracy:0.1489
epoch 18 batch 43: loss:3.023158; accuracy:0.1556
epoch 18 batch 44: loss:2.943580; accuracy:0.1867
epoch 18 batch 45: loss:3.085324; accuracy:0.1089
epoch 18 batch 46: loss:2.982336; accuracy:0.1578
epoch 18 batch 47: loss:2.992917; accuracy:0.1667
epoch 18 batch 48: loss:3.233571; accuracy:0.0822
epoch 18 batch 49: loss:3.061922; accuracy:0.1400
epoch 18 batch 50: loss:3.075724; accuracy:0.1556
epoch 18 batch 51: loss:3.128865; accuracy:0.1311
epoch 18 batch 52: loss:3.071997; accuracy:0.1200
epoch 18 batch 53: loss:2.999571; accuracy:0.1778
epoch 18 batch 54: loss:3.195023; accuracy:0.1333
epoch 18 batch 55: loss:3.087883; accuracy:0.1556
epoch 18 batch 56: loss:3.013426; accuracy:0.1822
epoch 18 batch 57: loss:3.004436; accuracy:0.1378
epoch 18 batch 58: loss:3.048078; accuracy:0.1444
epoch 18 batch 59: loss:3.133263; accuracy:0.1133
epoch 18 batch 60: loss:3.142466; accuracy:0.1467
epoch 18 batch 61: loss:3.046626; accuracy:0.1467
epoch 18 batch 62: loss:3.065686; accuracy:0.1356
epoch 18 batch 63: loss:2.914384; accuracy:0.2044
epoch 18 batch 64: loss:3.082192; accuracy:0.1356
epoch 18 batch 65: loss:3.200458; accuracy:0.1289
epoch 18 batch 66: loss:3.007798; accuracy:0.1733
epoch 18 batch 67: loss:3.011683; accuracy:0.1489
epoch 18 batch 68: loss:3.080333; accuracy:0.1467
epoch 18 batch 69: loss:3.023421; accuracy:0.1311
epoch 18 batch 70: loss:2.954235; accuracy:0.1600
epoch 18 batch 71: loss:3.095028; accuracy:0.1333
epoch 18 batch 72: loss:3.246257; accuracy:0.1222
epoch 18 batch 73: loss:3.157333; accuracy:0.1800
epoch 18 batch 74: loss:3.150844; accuracy:0.1222
epoch 18 batch 75: loss:3.216987; accuracy:0.1289
epoch 18 batch 76: loss:3.200858; accuracy:0.0711
epoch 18 batch 77: loss:3.275827; accuracy:0.1133
epoch 18 batch 78: loss:3.249073; accuracy:0.1044
epoch 18 batch 79: loss:2.969796; accuracy:0.1489
epoch 18 batch 80: loss:3.021870; accuracy:0.1467
epoch 18 batch 81: loss:3.121411; accuracy:0.1511
epoch 18 batch 82: loss:3.042010; accuracy:0.1489
epoch 18 batch 83: loss:3.003081; accuracy:0.1556
epoch 18 batch 84: loss:3.223227; accuracy:0.1222
epoch 18 batch 85: loss:2.971560; accuracy:0.1756
epoch 18 batch 86: loss:2.943530; accuracy:0.1689
epoch 18 batch 87: loss:3.214650; accuracy:0.1067
epoch 18 batch 88: loss:3.142916; accuracy:0.1689
epoch 18 batch 89: loss:3.143564; accuracy:0.1289
epoch 18 batch 90: loss:3.188922; accuracy:0.0867
epoch 18 batch 91: loss:3.029947; accuracy:0.1733
epoch 18 batch 92: loss:3.193743; accuracy:0.1000
epoch 18 batch 93: loss:3.043665; accuracy:0.1733
epoch 18 batch 94: loss:3.067191; accuracy:0.1289
epoch 18 batch 95: loss:2.990530; accuracy:0.1822
